age,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,deposit,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,contact_telephone,contact_unknown,deposit_numeric,is_summer,contact_freq,no_previous_contact,days_since_last,housing_numeric,loan_numeric,has_loan,is_student_retired
35,2,no,1055,no,no,18,11,150,2,-1,0,unknown,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0,0.0,1,9999,0,0,0,0
24,2,no,8165,no,no,15,9,216,1,-1,0,unknown,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,1
36,3,no,376,no,no,16,9,173,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
66,1,no,3701,no,no,3,3,834,1,-1,0,unknown,yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0.0,1,9999,0,0,0,0
45,2,no,644,yes,no,19,11,418,1,168,1,success,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0.005952380952380952,0,168,1,0,1,0
28,3,no,3623,no,no,10,3,261,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
45,2,no,360,no,no,3,11,215,1,-1,0,unknown,yes,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
31,2,no,284,yes,no,2,2,855,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0,0.0,1,9999,1,0,1,0
45,1,no,1893,yes,no,3,6,1259,6,-1,0,unknown,yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,1,1,0.0,1,9999,1,0,1,0
34,3,no,69,no,yes,4,8,120,3,1,6,success,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,6.0,0,1,0,1,1,0
39,2,no,1355,yes,no,14,5,1180,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1,0.0,1,9999,1,0,1,0
24,3,no,1506,no,no,12,6,239,2,95,4,success,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.042105263157894736,0,95,0,0,0,0
33,3,no,1393,yes,no,18,7,1127,3,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1,0.0,1,9999,1,0,1,0
54,3,no,487,yes,no,21,5,828,4,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,0.0,1,9999,1,0,1,0
26,2,no,655,no,no,16,9,190,1,-1,0,unknown,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,1
30,3,no,1788,no,no,4,8,288,1,181,2,failure,yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0.011049723756906077,0,181,0,0,0,0
37,2,no,0,yes,no,2,6,107,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0.0,1,9999,1,0,1,0
32,3,no,41,no,no,21,8,686,5,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
39,2,no,215,no,no,11,8,1141,4,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
27,2,no,1187,no,no,26,2,232,1,101,1,failure,yes,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,1,0,0.009900990099009901,0,101,0,0,0,0
54,2,no,0,no,no,27,1,565,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
54,2,no,1213,no,no,12,11,241,1,-1,0,unknown,yes,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
71,3,no,653,no,no,3,9,471,1,189,1,success,yes,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,0,0.005291005291005291,0,189,0,0,0,1
41,3,no,3426,no,no,4,6,102,2,297,3,failure,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0.010101010101010102,0,297,0,0,0,0
29,3,no,238,no,no,25,5,344,2,88,1,failure,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0.011363636363636364,0,88,0,0,0,0
60,2,no,1690,no,no,20,6,1467,4,-1,0,unknown,yes,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,1,0.0,1,9999,0,0,0,1
60,1,no,0,no,no,22,7,1193,1,412,1,other,yes,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1,1,0.0024271844660194173,0,412,0,0,0,0
36,2,no,27,yes,no,9,2,631,1,260,2,success,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.007692307692307693,0,260,1,0,1,0
34,3,no,681,no,no,6,8,637,2,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
27,2,no,18188,yes,no,12,6,541,17,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,0.0,1,9999,1,0,1,0
34,3,no,1006,yes,no,19,11,783,3,195,2,other,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.010256410256410256,0,195,1,0,1,0
36,3,no,1352,no,no,19,6,2028,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1,1,0.0,1,9999,0,0,0,0
32,3,no,2340,no,no,18,2,89,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
55,0,no,366,no,no,5,6,365,3,57,2,other,yes,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0.03508771929824561,0,57,0,0,0,0
34,2,no,-374,yes,no,11,5,672,1,-1,0,unknown,yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.0,1,9999,1,0,1,0
25,3,no,1231,no,no,31,8,271,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
51,3,no,1347,yes,yes,10,2,160,1,243,1,failure,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.00411522633744856,0,243,1,1,1,0
33,3,no,1778,no,no,12,2,388,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
35,2,no,2201,no,no,12,4,350,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0,0.0,1,9999,0,0,0,0
55,1,no,0,yes,no,17,7,1303,2,-1,0,unknown,yes,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0.0,1,9999,1,0,1,0
61,3,no,2557,yes,no,11,8,139,3,190,1,success,yes,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0.005263157894736842,0,190,1,0,1,1
34,2,no,0,yes,no,5,8,231,2,2,3,success,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,1.5,0,2,1,0,1,0
55,3,no,1320,no,no,28,7,340,1,91,2,success,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,1,0.02197802197802198,0,91,0,0,0,0
23,3,no,0,no,no,10,8,213,1,-1,0,unknown,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,1
69,2,no,0,no,no,27,7,666,1,90,4,success,yes,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,0.044444444444444446,0,90,0,0,0,1
37,3,no,22125,no,yes,21,11,331,2,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,1,1,0
49,1,no,6188,no,no,18,11,453,1,-1,0,unknown,yes,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
41,2,no,1077,yes,yes,9,12,207,3,387,2,failure,yes,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1,0,0.00516795865633075,0,387,1,1,1,0
39,0,no,45248,yes,no,6,5,1623,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1,1,0.0,1,9999,1,0,1,0
30,3,no,3291,yes,no,19,5,1218,3,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1,1,0.0,1,9999,1,0,1,0
32,2,no,562,yes,no,30,5,722,3,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1,1,0.0,1,9999,1,0,1,0
61,2,no,1046,yes,no,21,8,158,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,1,0,1,0
33,3,no,87,no,no,12,8,978,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
32,3,no,10281,no,no,22,4,400,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
45,1,no,429,yes,no,22,4,147,1,181,1,success,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0055248618784530384,0,181,1,0,1,0
59,1,no,3648,no,no,19,6,1321,3,-1,0,unknown,yes,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,1,0.0,1,9999,0,0,0,1
48,2,no,863,yes,no,4,5,412,5,350,2,success,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.005714285714285714,0,350,1,0,1,0
18,0,no,3,no,no,25,8,130,2,-1,0,unknown,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,1
27,3,no,2648,no,no,5,2,917,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
32,3,no,0,yes,no,30,4,370,3,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,1,0,1,0
50,2,no,0,no,no,29,9,159,1,120,2,failure,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0.016666666666666666,0,120,0,0,0,0
30,3,no,655,no,no,23,9,272,4,184,1,success,yes,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0,0.005434782608695652,0,184,0,0,0,0
23,0,no,854,yes,no,28,5,664,2,-1,0,unknown,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,1,1,0.0,1,9999,1,0,1,1
40,3,no,858,no,no,26,10,202,2,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,1,9999,0,0,0,0
27,3,no,567,no,no,26,5,523,3,182,3,success,yes,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0.016483516483516484,0,182,0,0,0,0
35,2,no,399,yes,no,13,5,496,2,345,3,failure,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1,0.008695652173913044,0,345,1,0,1,0
53,0,no,257,no,no,11,7,1310,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0.0,1,9999,0,0,0,0
59,2,no,3735,no,no,18,3,203,4,121,2,failure,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.01652892561983471,0,121,0,0,0,0
37,3,no,57,no,no,5,2,345,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
24,1,no,1235,no,no,14,7,334,4,93,6,other,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,0.06451612903225806,0,93,0,0,0,1
42,2,no,257,yes,no,12,5,955,2,-1,0,unknown,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0.0,1,9999,1,0,1,0
27,3,no,401,no,no,6,8,218,3,93,2,success,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.021505376344086023,0,93,0,0,0,0
29,3,no,3290,no,no,23,3,136,1,291,2,success,yes,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0,0.006872852233676976,0,291,0,0,0,0
30,3,no,297,no,no,8,11,188,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
22,2,no,33,no,no,12,2,369,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
39,2,no,1179,no,no,25,5,284,1,-1,0,unknown,yes,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,0.0,1,9999,0,0,0,0
35,3,no,471,no,no,5,6,276,2,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.0,1,9999,0,0,0,0
61,2,no,938,no,no,15,7,392,2,183,3,success,yes,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,0.01639344262295082,0,183,0,0,0,1
33,3,no,1636,yes,no,27,2,165,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.0,1,9999,1,0,1,0
42,3,no,1243,no,no,26,8,1000,4,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,1,9999,0,0,0,0
30,3,no,0,yes,no,4,2,730,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,1,0,1,0
51,2,no,1679,no,no,12,8,417,1,365,9,other,yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0.024657534246575342,0,365,0,0,0,1
25,0,no,2022,no,no,29,7,276,8,97,12,other,yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.12371134020618557,0,97,0,0,0,0
44,3,no,2033,no,no,3,9,444,1,99,1,failure,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.010101010101010102,0,99,0,0,0,0
34,2,no,869,no,no,6,5,1677,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.0,1,9999,0,0,0,0
28,3,no,3611,no,no,26,2,141,2,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
61,1,no,3624,no,no,25,11,342,1,-1,0,unknown,yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0.0,1,9999,0,0,0,1
21,2,no,2488,no,no,30,6,258,6,169,3,success,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,0.01775147928994083,0,169,0,0,0,1
53,3,no,2228,no,no,17,11,890,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0.0,1,9999,0,0,0,0
46,2,no,4,no,no,30,4,268,1,261,5,other,yes,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,0,0.019157088122605363,0,261,0,0,0,0
52,3,no,2557,no,no,28,1,134,5,204,2,success,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.00980392156862745,0,204,0,0,0,0
56,3,no,1390,yes,no,18,11,543,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,1,0,1,0
36,2,no,1228,yes,no,4,5,303,3,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1,0.0,1,9999,1,0,1,0
30,2,no,1265,yes,yes,26,5,414,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.0,1,9999,1,1,1,0
41,2,no,6046,yes,yes,15,3,300,6,182,2,success,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0.01098901098901099,0,182,1,1,1,0
33,3,no,816,yes,no,11,10,383,2,503,2,failure,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.003976143141153081,0,503,1,0,1,0
28,3,no,0,no,no,28,9,294,2,105,7,other,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.06666666666666667,0,105,0,0,0,1
54,3,no,118,no,no,5,4,280,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
50,2,no,1165,no,no,16,7,455,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0.0,1,9999,0,0,0,0
58,2,no,99,no,no,22,9,396,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0,0.0,1,9999,0,0,0,0
33,2,no,1697,no,no,4,5,489,1,182,1,success,yes,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,0.005494505494505495,0,182,0,0,0,0
36,2,no,866,yes,no,11,5,629,1,173,1,failure,yes,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0.005780346820809248,0,173,1,0,1,0
51,3,no,0,no,no,2,3,539,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
35,3,no,5301,no,no,21,11,937,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
35,3,no,7918,no,no,7,9,497,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
34,2,no,1,no,no,28,8,535,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
45,3,no,160,no,no,30,4,619,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
24,2,no,414,yes,no,18,5,493,1,370,1,other,yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.002702702702702703,0,370,1,0,1,0
45,3,no,406,no,no,7,9,314,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
42,2,no,0,yes,no,9,4,331,1,140,4,failure,yes,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.02857142857142857,0,140,1,0,1,0
30,3,no,655,no,no,6,10,384,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
60,2,no,514,no,no,16,3,263,1,124,9,other,yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0.07258064516129033,0,124,0,0,0,1
40,3,no,11766,yes,no,13,4,218,2,242,9,failure,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.0371900826446281,0,242,1,0,1,0
25,2,no,0,no,yes,15,7,1424,4,-1,0,unknown,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0.0,1,9999,0,1,1,0
48,2,no,2892,no,no,7,7,407,1,385,1,success,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0.0025974025974025974,0,385,0,0,0,0
28,2,no,762,no,no,18,9,115,3,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
55,3,no,2037,no,no,2,11,209,2,273,1,failure,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0.003663003663003663,0,273,0,0,0,0
47,3,no,255,no,yes,30,7,802,4,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0.0,1,9999,0,1,1,0
32,2,no,1536,no,no,7,8,289,2,-1,0,unknown,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,1
55,3,no,0,no,no,18,8,237,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0.0,1,9999,0,0,0,0
27,2,no,2,yes,yes,6,5,554,2,356,1,failure,yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1,0.0028089887640449437,0,356,1,1,1,0
42,3,no,1435,yes,no,7,5,1148,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0.0,1,9999,1,0,1,0
47,2,no,1219,no,no,18,8,697,4,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
36,2,no,2971,no,no,12,11,247,1,97,8,failure,yes,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.08247422680412371,0,97,0,0,0,0
64,1,no,440,no,no,6,2,495,1,-1,0,unknown,yes,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,1
34,3,no,3301,yes,no,17,9,164,5,92,6,success,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.06521739130434782,0,92,1,0,1,0
72,1,no,2321,no,no,14,9,221,2,64,12,failure,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.1875,0,64,0,0,0,0
27,2,no,213,no,no,27,3,378,1,-1,0,unknown,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,1
54,2,no,0,no,no,18,3,362,1,290,3,success,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0.010344827586206896,0,290,0,0,0,0
19,0,no,108,no,no,10,8,168,1,182,2,success,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.01098901098901099,0,182,0,0,0,1
33,2,no,920,no,no,30,4,344,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
36,2,no,1031,no,no,17,6,282,4,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0.0,1,9999,0,0,0,0
26,3,no,294,no,no,5,3,87,1,91,2,success,yes,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0.02197802197802198,0,91,0,0,0,1
42,2,no,527,no,yes,22,10,181,1,185,1,success,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.005405405405405406,0,185,0,1,1,0
24,3,no,1030,no,no,4,3,396,2,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
28,3,no,2503,no,no,25,5,426,1,-1,0,unknown,yes,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1,0.0,1,9999,0,0,0,0
58,0,no,1547,no,no,5,8,1186,4,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1,0,0.0,1,9999,0,0,0,0
59,3,no,1,yes,no,29,4,210,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,1,0,1,0
46,2,no,1167,yes,no,21,11,1540,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.0,1,9999,1,0,1,0
49,3,no,523,yes,no,3,3,152,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.0,1,9999,1,0,1,0
45,1,no,-207,no,no,15,7,878,2,-1,0,unknown,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0.0,1,9999,0,0,0,0
32,3,no,3283,no,no,12,8,623,2,191,2,success,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.010471204188481676,0,191,0,0,0,0
46,2,no,1147,yes,no,20,4,720,1,-1,0,unknown,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,1,0,1,0
29,3,no,1170,no,no,20,4,453,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
30,2,no,4642,yes,no,21,11,528,1,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,1,0,1,0
31,3,no,2666,no,no,10,11,318,2,97,6,success,yes,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0.061855670103092786,0,97,0,0,0,0
31,3,no,792,no,no,20,8,763,14,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
33,1,no,127,yes,no,29,5,1059,2,-1,0,unknown,yes,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,0.0,1,9999,1,0,1,0
49,2,no,0,no,no,28,7,412,2,-1,0,unknown,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0.0,1,9999,0,0,0,0
30,2,no,0,no,no,1,6,318,1,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0.0,1,9999,0,0,0,0
29,3,no,121,yes,no,30,5,1500,2,-1,0,unknown,yes,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1,1,0.0,1,9999,1,0,1,0
44,2,no,618,no,no,12,5,193,1,-1,0,unknown,yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0.0,1,9999,0,0,0,0
34,2,no,2495,yes,no,23,5,924,1,-1,0,unknown,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.0,1,9999,1,0,1,0
62,2,no,569,no,no,4,2,94,5,184,1,success,yes,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0.005434782608695652,0,184,0,0,0,1
58,3,no,473,no,no,18,2,1109,1,262,1,success,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.003816793893129771,0,262,0,0,0,0
60,3,no,474,no,no,31,8,415,5,186,3,other,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.016129032258064516,0,186,0,0,0,0
62,3,no,0,no,no,13,11,227,2,-1,0,unknown,yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0.0,1,9999,0,0,0,1
53,2,no,1796,no,no,15,12,476,1,193,1,failure,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0,0.0051813471502590676,0,193,0,0,0,0
32,3,no,520,no,no,3,2,443,2,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.0,1,9999,0,0,0,0
39,1,no,118,no,no,3,2,906,1,-1,0,unknown,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
58,3,no,3342,no,no,5,2,344,5,-1,0,unknown,yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
38,2,no,3239,no,no,5,6,817,2,-1,0,unknown,yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,0.0,1,9999,0,0,0,0
56,2,no,23,no,no,20,11,857,3,-1,0,unknown,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0.0,1,9999,0,0,0,0
